[2024-04-25 23:20:48,212][test.py][line:111][INFO] start training on GPU 0!
[2024-04-25 23:20:48,212][test.py][line:112][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=768, hidden_dim=512, mlp_layers=2, gnn_layers=2, emb_dim=768, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=1, windowf=0, max_grad_norm=5.0, lr=0.001, dropout=0.6, batch_size=8, epochs=60, tensorboard=False, nodal_att_type=None, cuda=False)
[2024-04-25 23:26:48,533][test.py][line:143][INFO] Epoch: 1, train_loss: 3.8046, train_acc: 67.98, train_micro_fscore: 76.07, train_macro_fscore: 28.6, time: 330.54 sec
[2024-04-25 23:32:25,763][test.py][line:143][INFO] Epoch: 2, train_loss: 6.6344, train_acc: 69.14, train_micro_fscore: 77.01, train_macro_fscore: 27.63, time: 337.21 sec
[2024-04-25 23:38:01,482][test.py][line:143][INFO] Epoch: 3, train_loss: 0.8517, train_acc: 69.38, train_micro_fscore: 77.22, train_macro_fscore: 27.33, time: 335.72 sec
[2024-04-25 23:43:48,345][test.py][line:143][INFO] Epoch: 4, train_loss: 0.8129, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 346.86 sec
[2024-04-25 23:49:34,027][test.py][line:143][INFO] Epoch: 5, train_loss: 0.8109, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 345.68 sec
[2024-04-25 23:55:26,311][test.py][line:143][INFO] Epoch: 6, train_loss: 0.8112, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 352.28 sec
[2024-04-26 00:01:17,121][test.py][line:143][INFO] Epoch: 7, train_loss: 0.811, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 350.81 sec
[2024-04-26 00:07:12,255][test.py][line:143][INFO] Epoch: 8, train_loss: 0.8106, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.33, time: 355.13 sec
[2024-04-26 00:12:59,131][test.py][line:143][INFO] Epoch: 9, train_loss: 0.8496, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.33, time: 346.88 sec
[2024-04-26 00:18:42,973][test.py][line:143][INFO] Epoch: 10, train_loss: 0.8114, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 343.84 sec
[2024-04-26 00:24:37,685][test.py][line:143][INFO] Epoch: 11, train_loss: 0.8105, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 354.71 sec
[2024-04-26 00:30:38,054][test.py][line:143][INFO] Epoch: 12, train_loss: 0.8124, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 360.37 sec
[2024-04-26 00:36:35,798][test.py][line:143][INFO] Epoch: 13, train_loss: 0.8116, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 357.74 sec
[2024-04-26 00:42:35,567][test.py][line:143][INFO] Epoch: 14, train_loss: 0.8118, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 359.77 sec
[2024-04-26 00:48:34,780][test.py][line:143][INFO] Epoch: 15, train_loss: 0.8118, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 359.21 sec
[2024-04-26 00:54:36,928][test.py][line:143][INFO] Epoch: 16, train_loss: 0.8101, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 362.15 sec
[2024-04-26 01:00:39,391][test.py][line:143][INFO] Epoch: 17, train_loss: 0.8109, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 362.46 sec
[2024-04-26 01:06:42,202][test.py][line:143][INFO] Epoch: 18, train_loss: 0.8107, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 362.81 sec
[2024-04-26 01:12:41,722][test.py][line:143][INFO] Epoch: 19, train_loss: 0.8096, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 359.52 sec
[2024-04-26 01:18:41,744][test.py][line:143][INFO] Epoch: 20, train_loss: 0.8109, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 360.02 sec
[2024-04-26 01:24:40,613][test.py][line:143][INFO] Epoch: 21, train_loss: 0.8098, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 358.87 sec
[2024-04-26 01:30:42,501][test.py][line:143][INFO] Epoch: 22, train_loss: 0.8122, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 361.89 sec
[2024-04-26 01:36:44,394][test.py][line:143][INFO] Epoch: 23, train_loss: 0.8112, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 361.89 sec
[2024-04-26 01:42:43,806][test.py][line:143][INFO] Epoch: 24, train_loss: 0.811, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 359.41 sec
[2024-04-26 01:48:40,853][test.py][line:143][INFO] Epoch: 25, train_loss: 0.8117, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 357.05 sec
[2024-04-26 01:54:42,538][test.py][line:143][INFO] Epoch: 26, train_loss: 0.8132, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 361.69 sec
[2024-04-26 02:00:27,487][test.py][line:143][INFO] Epoch: 27, train_loss: 0.8106, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.95 sec
[2024-04-26 02:06:12,752][test.py][line:143][INFO] Epoch: 28, train_loss: 0.8116, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 345.26 sec
[2024-04-26 02:11:58,840][test.py][line:143][INFO] Epoch: 29, train_loss: 0.8115, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 346.09 sec
[2024-04-26 02:17:41,552][test.py][line:143][INFO] Epoch: 30, train_loss: 0.8132, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 342.71 sec
[2024-04-26 02:23:27,362][test.py][line:143][INFO] Epoch: 31, train_loss: 0.8108, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 345.81 sec
[2024-04-26 02:29:08,995][test.py][line:143][INFO] Epoch: 32, train_loss: 0.8114, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 341.63 sec
[2024-04-26 02:34:53,399][test.py][line:143][INFO] Epoch: 33, train_loss: 0.8121, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.4 sec
[2024-04-26 02:40:38,554][test.py][line:143][INFO] Epoch: 34, train_loss: 0.8091, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 345.15 sec
[2024-04-26 02:46:18,844][test.py][line:143][INFO] Epoch: 35, train_loss: 0.8105, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 340.29 sec
[2024-04-26 02:52:01,658][test.py][line:143][INFO] Epoch: 36, train_loss: 0.8103, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 342.81 sec
[2024-04-26 02:57:46,251][test.py][line:143][INFO] Epoch: 37, train_loss: 0.8103, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.59 sec
[2024-04-26 03:03:26,112][test.py][line:143][INFO] Epoch: 38, train_loss: 0.8114, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 339.86 sec
[2024-04-26 03:09:11,484][test.py][line:143][INFO] Epoch: 39, train_loss: 0.8126, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 345.37 sec
[2024-04-26 03:14:54,380][test.py][line:143][INFO] Epoch: 40, train_loss: 0.8109, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 342.9 sec
[2024-04-26 03:20:36,497][test.py][line:143][INFO] Epoch: 41, train_loss: 0.8109, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 342.12 sec
[2024-04-26 03:26:21,087][test.py][line:143][INFO] Epoch: 42, train_loss: 0.8116, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.59 sec
[2024-04-26 03:32:07,966][test.py][line:143][INFO] Epoch: 43, train_loss: 0.8117, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 346.88 sec
[2024-04-26 03:37:52,873][test.py][line:143][INFO] Epoch: 44, train_loss: 0.8098, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.91 sec
[2024-04-26 03:43:36,173][test.py][line:143][INFO] Epoch: 45, train_loss: 0.8109, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 343.3 sec
[2024-04-26 03:49:21,558][test.py][line:143][INFO] Epoch: 46, train_loss: 0.8104, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 345.38 sec
[2024-04-26 03:55:05,656][test.py][line:143][INFO] Epoch: 47, train_loss: 0.8091, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.1 sec
[2024-04-26 04:00:48,878][test.py][line:143][INFO] Epoch: 48, train_loss: 0.8092, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 343.22 sec
[2024-04-26 04:06:43,751][test.py][line:143][INFO] Epoch: 49, train_loss: 0.8121, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 354.87 sec
[2024-04-26 04:12:30,042][test.py][line:143][INFO] Epoch: 50, train_loss: 0.811, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 346.29 sec
[2024-04-26 04:18:13,265][test.py][line:143][INFO] Epoch: 51, train_loss: 0.8112, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 343.22 sec
[2024-04-26 04:23:57,894][test.py][line:143][INFO] Epoch: 52, train_loss: 0.811, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.63 sec
[2024-04-26 04:29:39,142][test.py][line:143][INFO] Epoch: 53, train_loss: 0.8126, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 341.25 sec
[2024-04-26 04:35:22,096][test.py][line:143][INFO] Epoch: 54, train_loss: 0.8119, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 342.95 sec
[2024-04-26 04:41:08,232][test.py][line:143][INFO] Epoch: 55, train_loss: 0.813, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 346.14 sec
[2024-04-26 04:46:50,660][test.py][line:143][INFO] Epoch: 56, train_loss: 0.8114, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 342.43 sec
[2024-04-26 04:52:36,861][test.py][line:143][INFO] Epoch: 57, train_loss: 0.8108, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 346.2 sec
[2024-04-26 04:58:20,073][test.py][line:143][INFO] Epoch: 58, train_loss: 0.8129, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 343.21 sec
[2024-04-26 05:04:04,682][test.py][line:143][INFO] Epoch: 59, train_loss: 0.8111, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 344.61 sec
[2024-04-26 05:09:51,851][test.py][line:143][INFO] Epoch: 60, train_loss: 0.8097, train_acc: 69.42, train_micro_fscore: 77.25, train_macro_fscore: 27.32, time: 347.17 sec
[2024-04-26 05:09:51,851][test.py][line:151][INFO] finish training!
